strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction
jackknife_plus_ab,linear,0.936666667,3.551519245,0.724573684,11330.33301,2079.105654,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.93333333 0.98333333 0.88333333 0.95      ]],50,adam,0.5
jackknife_plus_ab,linear,0.896666667,1.519977559,0.848002235,14252.28958,308.1187866,0,1000,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.95       0.86666667 0.66666667]],50,sgd,0.1
jackknife_plus_ab,linear,0.903333333,1.712236686,0.838846508,13862.37481,309.5664606,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[1.         0.93333333 0.96666667 1.         0.61666667]],50,sgd,0.1
jackknife_plus_ab,linear,0.873333333,2.230460382,0.81952334,12792.76082,309.2761629,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.95       0.88333333 0.8        0.91666667]],50,sgd,0.1
jackknife_plus_ab,linear,0.896666667,3.638355835,0.711648074,10071.44065,359.0178058,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.85       0.9        0.91666667 0.95       0.86666667]],50,sgd,0.1
jackknife_plus_ab,linear,0.993333333,0.065333368,0.993458009,19844.20923,1625.029027,0,1000,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         1.         0.96666667]],50,sgd,0.3
jackknife_plus_ab,linear,0.936666667,0.659365726,0.938040942,18083.97962,1618.521682,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.96666667 0.93333333 0.95       0.96666667]],50,sgd,0.3
jackknife_plus_ab,linear,0.89,1.636900719,0.864075245,15368.48652,1558.533178,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.91666667 0.78333333 0.98333333 0.88333333]],50,sgd,0.3
jackknife_plus_ab,linear,0.876666667,3.233395916,0.769831517,12165.01852,1401.522701,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.83333333 0.83333333 0.88333333 0.9       ]],50,sgd,0.3
jackknife_plus_ab,linear,0.923333333,0.01129391,0.998870065,20031.75026,1994.479939,0,1000,normal,"(400, 2000, 2000, 2000)",[[0.96666667 1.         1.         0.96666667 0.68333333]],50,sgd,0.5
jackknife_plus_ab,linear,0.916666667,0.669363995,0.934288358,18057.28382,2037.371802,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.9        0.93333333 0.91666667 0.86666667 0.96666667]],50,sgd,0.5
jackknife_plus_ab,linear,0.913333333,1.632346374,0.852744261,15653.6825,2132.090021,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.9        0.93333333 0.95       0.93333333 0.85      ]],50,sgd,0.5
jackknife_plus_ab,linear,0.916666667,3.510800725,0.75118104,11935.90426,2101.944047,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.85       0.91666667 0.96666667 0.93333333]],50,sgd,0.5
jackknife_plus_ab,linear,0.896666667,1.470506795,0.852949311,14434.11581,323.0265057,0,1000,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         0.93333333 0.55      ]],50,lbfgs,0.1
jackknife_plus_ab,linear,0.923333333,1.828377278,0.824758226,13486.08857,293.0615602,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.93333333 1.         1.         0.88333333 0.8       ]],50,lbfgs,0.1
jackknife_plus_ab,linear,0.9,2.168612067,0.812940863,13060.54914,356.6845646,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.83333333 0.88333333 0.96666667 0.98333333 0.83333333]],50,lbfgs,0.1
jackknife_plus_ab,linear,0.883333333,3.616503172,0.724819886,10474.17739,387.585835,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.93333333 0.86666667 0.86666667 0.86666667]],50,lbfgs,0.1
jackknife_plus_ab,linear,0.906666667,0.075597101,0.992440246,19766.89184,1644.65396,0,1000,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         0.76666667 0.76666667]],50,lbfgs,0.3
jackknife_plus_ab,linear,0.893333333,0.655219261,0.937608327,18137.22663,1532.92011,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.83333333 0.95       0.91666667 0.9        0.86666667]],50,lbfgs,0.3
jackknife_plus_ab,linear,0.896666667,1.62476358,0.857710547,15554.61118,1388.333895,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.88333333 0.93333333 0.93333333 0.86666667]],50,lbfgs,0.3
jackknife_plus_ab,linear,0.92,3.490062803,0.724496476,11426.98304,1338.37333,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.9        0.91666667 0.93333333 0.91666667 0.93333333]],50,lbfgs,0.3
jackknife_plus_ab,linear,0.903333333,0.011779124,0.998822077,20028.78317,1901.349597,0,1000,normal,"(400, 2000, 2000, 2000)",[[0.95       0.91666667 1.         1.         0.65      ]],50,lbfgs,0.5
jackknife_plus_ab,linear,0.886666667,0.682307586,0.932926028,18132.49725,1975.857848,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.83333333 0.9        0.91666667 0.86666667 0.91666667]],50,lbfgs,0.5
jackknife_plus_ab,linear,0.886666667,1.628344045,0.852201961,15425.99182,2085.517644,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.86666667 0.88333333 0.88333333 0.91666667]],50,lbfgs,0.5
jackknife_plus_ab,linear,0.873333333,3.157480031,0.747643598,12169.67684,1885.295382,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.83333333 0.9        0.86666667 0.9       ]],50,lbfgs,0.5
jackknife_plus_ab,linear,0.923333333,0.004402985,0.999559157,20052.89605,2579.950388,0,1000,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         1.         0.61666667]],50,sgd,1
jackknife_plus_ab,linear,0.9,0.653226925,0.937798084,18230.179,2625.969986,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.88333333 0.91666667 0.88333333 0.9       ]],50,sgd,1
jackknife_plus_ab,linear,0.893333333,1.592443628,0.860540953,15784.1883,2819.987772,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.85       0.91666667 0.93333333 0.86666667 0.9       ]],50,sgd,1
jackknife_plus_ab,linear,0.913333333,3.470384547,0.726050025,11664.00561,3158.225465,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.91666667 0.93333333 0.88333333 0.9       ]],50,sgd,1
jackknife_plus_ab,linear,0.92,0.005075581,0.999492042,20050.73922,2527.359386,0,1000,normal,"(400, 2000, 2000, 2000)",[[1.  1.  1.  1.  0.6]],50,lbfgs,1
jackknife_plus_ab,linear,0.88,0.634317865,0.93931544,18307.30241,2624.02824,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.9        0.88333333 0.88333333 0.86666667]],50,lbfgs,1
jackknife_plus_ab,linear,0.893333333,1.703874018,0.850879628,15594.3944,2894.827935,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.95       0.86666667 0.88333333 0.93333333 0.83333333]],50,lbfgs,1
jackknife_plus_ab,linear,0.863333333,3.221853804,0.76636622,12556.72088,3165.000982,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.85       0.83333333 0.8        0.9        0.93333333]],50,lbfgs,1
jackknife_plus_ab,linear,0.893333333,0.007154477,0.999284508,20044.08493,245.9986036,0,1000,normal,"(400, 2000)",[[0.9        0.85       0.95       0.98333333 0.78333333]],50,adam,1
jackknife_plus_ab,linear,0.893333333,0.652235497,0.936683452,18173.80597,253.3636806,0.2,1000,normal,"(400, 2000)",[[0.86666667 0.86666667 0.93333333 0.88333333 0.91666667]],50,adam,1
jackknife_plus_ab,linear,0.9,1.586230943,0.858002576,15894.00866,243.2759624,0.5,1000,normal,"(400, 2000)",[[0.9        0.9        0.88333333 0.88333333 0.93333333]],50,adam,1
jackknife_plus_ab,linear,0.906666667,3.457691788,0.736005761,11577.87799,302.9807069,1,1000,normal,"(400, 2000)",[[0.86666667 0.91666667 0.91666667 0.93333333 0.9       ]],50,adam,1
jackknife_plus_ab,linear,0.926666667,0.004834212,0.999515868,20051.40142,2601.867998,0,1000,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         1.         0.63333333]],50,adam,1
jackknife_plus_ab,linear,0.89,0.634903106,0.93830702,18281.54978,2655.260807,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.83333333 0.85       0.86666667 0.93333333 0.96666667]],50,adam,1
jackknife_plus_ab,linear,0.883333333,1.629802041,0.849804668,15748.21029,2806.189913,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.9        0.95       0.9        0.83333333 0.83333333]],50,adam,1
jackknife_plus_ab,linear,0.87,3.275113242,0.750744516,12006.87014,2709.335371,1,1000,normal,"(400, 2000, 2000, 2000)",[[0.85       0.91666667 0.86666667 0.83333333 0.88333333]],50,adam,1
jackknife_plus_ab,linear,0.91,0.004802822,0.999519618,20052.72924,88.18816113,0,1000,normal,"(200, 1000)",[[1.         0.98333333 0.93333333 0.85       0.78333333]],50,adam,1
jackknife_plus_ab,linear,0.893333333,0.653347593,0.936506457,18253.06864,87.49474931,0.2,1000,normal,"(200, 1000)",[[0.88333333 0.91666667 0.9        0.88333333 0.88333333]],50,adam,1
jackknife_plus_ab,linear,0.923333333,1.659356114,0.851357707,15432.48569,84.67080855,0.5,1000,normal,"(200, 1000)",[[0.9        0.93333333 0.95       0.93333333 0.9       ]],50,adam,1
jackknife_plus_ab,linear,0.92,3.293016701,0.732059885,12137.13987,94.21516943,1,1000,normal,"(200, 1000)",[[0.91666667 0.95       0.88333333 0.96666667 0.88333333]],50,adam,1
jackknife_plus_ab,linear,0.886666667,4.290488282,0.721980241,10493.00071,101.7244425,4,1000,student,"(200, 1000)",[[0.88333333 0.86666667 0.86666667 0.91666667 0.9       ]],50,adam,1
jackknife_plus_ab,linear,0.886666667,4.146838263,0.794929586,11346.15861,109.6837969,5,1000,student,"(200, 1000)",[[0.9        0.85       0.86666667 0.85       0.96666667]],50,adam,1
jackknife_plus_ab,linear,0.903333333,3.562719812,0.72687893,11964.7181,113.686554,10,1000,student,"(200, 1000)",[[0.9        0.9        0.86666667 0.91666667 0.93333333]],50,adam,1
jackknife_plus_ab,linear,0.903333333,3.286055334,0.771494601,12132.21866,97.01810336,1000,1000,student,"(200, 1000)",[[0.88333333 0.88333333 0.93333333 0.9        0.91666667]],50,adam,1
